entity_id,meridian_code,name_ko,name_zh,meridian,location_ko,location_en,method,needling,category
GB38,GB,양보,陽輔,족소양담경,"종아리의 종아리뼈쪽면, 종아리뼈(fibula)앞쪽으로, 오금주름(popliteal crease)의 가쪽끝과 가쪽복사뼈 융기를 연결하는 선을 16촌으로 하여 가쪽복사 융기(prominence of the lataral malleolus)에서 몸쪽으로 4寸되는 곳임.","On the fibular aspect of the leg, anterior to the fibula, 4 B-cun proximal to the prominence of the lateral malleolus.",,"- 0.3～0.7寸 直刺

- 斜刺 0.5～1寸",acupoint
GB39,GB,현종,懸鍾,족소양담경,"종아리 종아리뼈쪽면, 종아리뼈(fibula) 앞쪽으로, 오금주름(popliteal crease)의 가쪽끝과 가쪽복사뼈 융기를 연결하는 선을 16촌으로 하여 가쪽복사 융기(prominence of the lateral malleolus)에서 몸쪽으로 3寸되는 곳임.","On the fibular aspect of the leg, anterior to the fibula, 3 B-cun proximal to the prominence of the lateral malleolus.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸

- 三陰交로 향해 0.5～1.5寸 透刺",acupoint
GB40,GB,구허,丘墟,족소양담경,"발목 앞가쪽면, 긴발가락폄근힘줄(extensor digitorum longus tendon)의 가쪽, 가쪽복사(lateral malleolus)의 앞먼쪽(anterior and distal) 오목한 곳.","On the anterolateral aspect of the ankle, in the depression lateral to the extensor digitorum longus tendon, anterior and distal to the lateral malleolus.","둘째부터 다섯째발가락까지를 저항에 대항하면서 펴서, 먼저 긴발가락폄근힘줄을 찾고, 丘墟(GB40)를 취혈한다.","- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (足內踝下緣을 향해 刺入)",acupoint
GB41,GB,족임읍,足泣,족소양담경,"발등, 넷째와 다섯째 발허리뼈바닥(the 4th and 5th metatarsal bones)의 연접부에서 먼 쪽, 다섯째 긴발가락폄근힘줄(the 5th extensor digitorum longus tendon)의 가쪽 오목한 곳.","On the dorsum of the foot, distal to the junction of the bases of the fourth and fifth metatarsal bones, in the depression lateral to the fifth extensor digitorum longus tendon.",,"- 直刺 0.3～0.5寸

- 斜刺 0.3～0.5寸",acupoint
GB42,GB,지오회,地五會,족소양담경,"발등, 넷째와 다섯째 발허리뼈(the 4th and 5th metatarsal bones) 사이, 넷째 발허리발가락관절(the 4th metatarsophalangeal joint) 몸 쪽 오목한 곳.","On the dorsum of the foot, between the fourth and fifth metatarsal bones, in the depression proximal to the fourth metatarsophalangeal joint.",,"- 直刺 0.1～0.4寸

- 斜刺 0.3～0.5寸",acupoint
GB43,GB,협계,俠谿,족소양담경,"발등, 넷째와 다섯째 발가락(the 4th and 5th toes) 사이, 발샅 가장자리(web margin) 몸 쪽, 赤白肉際.","On the dorsum of the foot, between the fourth and fifth toes, proximal to the web margin, at the border between the red and white flesh.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸",acupoint
GB44,GB,족규음,足竅陰,족소양담경,"넷째발가락, 끝마디뼈(distal phalanx)의 가쪽, 넷째발톱 가쪽 뿌리각(lateral corner of the toenail)에서 몸 쪽으로 0.1寸.","On the fourth toe, lateral to the distal phalanx, 0.1 F-cun proximal to the lateral corner of the toenail, at the intersection of the vertical line of the lateral side of the nail and the horizontal line of the base of the fourth toenail.",넷째발톱의 가쪽모서리를 지나는 수직선과 발톱뿌리를 지나는 수평선이 만나는 지점에서 취혈한다.,"- 直刺 0.1～0.2寸

- 斜刺 0.1～0.2寸",acupoint
LR1,LR,대돈,大敦,족궐음간경,"엄지발가락, 끝마디뼈(distal phalanx)의 가쪽, 엄지발톱 가쪽 뿌리각(lateral corner of the toenail)에서 몸 쪽으로 0.1寸.","On the great toe, lateral to the distal phalanx, 0.1 F-cun proximal to the lateral corner of the toenail, at the intersection of the vertical line of the lateral side of the nail and the horizontal line of the base of the toenail.",엄지발톱의 가쪽모서리를 지나는 수직선과 발톱뿌리를 지나는 수평선이 만나는 지점에서 취혈한다.,"- 直刺 0.1～0.2寸

- 斜刺 0.1～0.2寸

- 三稜鍼으로 點刺出血",acupoint
LR2,LR,행간,行間,족궐음간경,"발등, 첫째와 둘째 발가락(the 1st and 2nd toes) 사이, 발샅 가장자리(web margin)에서 몸 쪽, 赤白肉際.","On the dorsum of the foot, between the 1st and 2nd toes, proximal to the web margin, at the border between the red and white flesh.",,"- 直刺 0.2～0.3寸

- 斜刺 0.5～1寸",acupoint
LR3,LR,태충,太衝,족궐음간경,"발등, 첫째와 둘째 발허리뼈(the 1st and 2nd metatarsal bones) 사이, 두발허리뼈의 바닥 연접부에서 먼 쪽 오목한 곳, 발등동맥(dorsalis pedis artery)이 뛰는 곳.","On the dorsum of the foot, between the 1st and 2nd metatarsal bones, in the depression distal to the junction of the bases of the 2 bones, over the dorsalis pedis artery.",손가락을 行間(LR2)에서부터 첫째와 둘째 발허리뼈 사이로 그 바닥을 향하여 몸 쪽으로 움직일 때 촉지되는 오목한 곳에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 1～1.5寸

- 湧泉(KI1)으로 透刺하기도 함.",acupoint
LR4,LR,중봉,中封,족궐음간경,"발목 앞안쪽면, 앞정강근힘줄(tibialis anterior tendon) 안쪽, 안쪽복사(medial malleolus) 앞쪽의 오목한 곳.
※주 : 解谿(ST41)와 商丘(SP5)의 중간에 위치한다.","On the anteromedial aspect of the ankle, in the depression medial to the tibialis anterior tendon, anterior to the medial malleolus.
Note: LR4 is located midway between SP5 and ST41.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸",acupoint
LR5,LR,여구,蠡溝,족궐음간경,"종아리 앞 안쪽면, 정강뼈 안쪽모서리(medial border of the tibia)의 중앙에 있으며, 안쪽복사 융기(prominence of the medial malleolus)에서 음릉천까지 13촌으로 정했을 때 안쪽복사 융기에서 몸 쪽으로 5寸되는 곳으로 뒤쪽의 築賓(KI9)과 같은 높이에 위치한다.","On the anteromedial aspect of the leg, at the center of the medial border (surface) of the tibia, 5 B-cun proximal to the prominence of the medial malleolus.
Note: LR5 is located at the same level as the upper 2/3 and lower 1/3 of the line connecting the apex of the patella with the prominence of the medial malleolus, at the center of the medial border (surface) of the tibia, at the same level as KI9.",,"- 0.3～0.5寸 直刺를 하거나 

- 脛骨 뒷면을 따라 0.5～1寸 斜刺를 하며 특히 

- 軀幹疾患에는 脛骨 뒷면을 따라 위쪽으로 1.5～2寸 斜刺",acupoint
LR6,LR,중도,中都,족궐음간경,"종아리 앞 안쪽면, 정강뼈 안쪽모서리(medial border of the tibia)의 중앙에 있으며, 안쪽복사 융기(prominence of the medial malleolus)에서 음릉천까지 13촌으로 정했을 때 안쪽복사 융기에서 몸 쪽으로 7寸되는 곳에 취혈한다.","On the anteromedial aspect of the leg, at the center of the medial border (surface) of the tibia, 7 B-cun proximal to the prominence of the medial malleolus.
Note: LR6 is located 0.5 B-cun inferior to the midpoint of the line connecting the apex of the patella with the prominence of the medial malleolus, at the center of the medial border (surface) of the tibia.",,"- 0.3～0.5寸 直刺

- 1～1.5 寸 斜刺",acupoint
LR7,LR,슬관,膝關,족궐음간경,"종아리 정강뼈쪽면, 정강뼈 안쪽관절융기(medial condyle of the tibia) 아래쪽으로, 陰陵泉(SP9)에서 뒤쪽으로 1寸부위에 해당됨.","On the tibial aspect of the leg, inferior to the medial condyle of the tibia, 1 B-cun posterior to SP9.",,"- 0.3～0.6寸 直刺

- 斜刺 1～1.5寸",acupoint
LR8,LR,곡천,曲泉,족궐음간경,"무릎 안쪽면, 오금주름(popliteal crease)의 안쪽끝에 해당되며, 무릎을 굽혔을 때, 다리오금주름 안쪽끝에서 가장 두드러지는 반힘줄모양근힘줄(semitendinosus tendon)과 반막모양근힘줄(semimembranosus tendon)의 안쪽 오목한 곳에 취혈함.","On the medial aspect of the knee, in the depression medial to the tendons of the semitendinosus and the semimembranosus muscles, at the medial end of the popliteal crease.
Note: With the knee flexed, LR8 is located in the depression medial to the most prominent tendon on the medial end of the popliteal crease.",,"- 0.3～0.8寸 直刺

- 斜刺 1～1.5寸",acupoint
LR9,LR,음포,陰包,족궐음간경,"넓적다리 안쪽면, 두덩정강근(gracilis muscle)과 넙다리빗근(sartorius muscle)의 사이, 무릎뼈 바닥(base of the patella)에서 몸쪽으로 4寸.","On the medial aspect of the thigh, between the gracilis and sartorius muscles, 4 B-cun proximal to the base of the patella.","근육에 긴장을 준 상태에서 엉덩이를 살짝 굽혀 외전하면, 넙다리빗근이 현저하게 드러난다. 넙다리빗근 뒤쪽에서 취혈한다.","- 直刺 0.5～0.7寸

- 斜刺 1.5～2寸",acupoint
LR10,LR,족오리,足五里,족궐음간경,"넓적다리 안쪽면, 氣衝(ST30)에서 먼쪽으로 3寸, 넙다리동맥(femoral artery)이 뛰는 곳.","On the medial aspect of the thigh, 3 B-cun distal to ST30, over the artery.",,"- 直刺 0.5～1寸

- 斜刺 0.5～1.5寸",acupoint
LR11,LR,음렴,陰廉,족궐음간경,"넓적다리 안쪽면, 氣衝(ST30)에서 먼쪽으로 2寸.","On the medial aspect of the thigh, 2 B-cun distal to ST30.","엉덩이를 약간 굽혀 외전하고, 무릎을 굽힌 상태에서 저항에 대항하여 넓적다리를 내전시키면, 긴모음근(adductor longus muscle)이 현저하게 드러난다. 긴모음근의 가쪽에서 취혈한다.","- 直刺 0.3～0.7寸

- 斜刺 0.5～1寸",acupoint
LR12,LR,급맥,急脈,족궐음간경,"샅부위(groin region), 두덩결합(pubic symphysis) 위모서리와 같은 높이, 앞정중선(anterior median line)에서 가쪽으로 2.5寸.","In the groin region, at the same level as the superior border of the pubic symphysis, and 2.5 B-cun lateral to the anterior median line.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (血管을 피하여 신중히 刺入)",acupoint
LR13,LR,장문,章門,족궐음간경,"옆배, 열한째 갈비뼈끝(free extremity of the 11th rib)의 아래쪽.","On the lateral abdomen, inferior to the free extremity of the 11th rib.","옆으로 누워 팔을 머리 위쪽으로 올린 자세에서 취혈한다. 먼저 열째 갈비뼈 (the 10th rib)를 찾은 후, 갈비뼈활(costal arch) 아래모서리 바로 밑에서 열한째 갈비뼈끝을 찾아 취혈한다.","- 直刺 0.5～0.8寸 (不宜深刺)

- 斜刺 0.8～1寸",acupoint
LR14,LR,기문,期門,족궐음간경,"앞가슴부위, 여섯째 갈비사이공간(the 6th intercostal space), 앞정중선(anterior median line)에서 가쪽으로 4寸.","In the anterior thoracic region, in the 6th intercostal space, 4 B-cun lateral to the anterior median line.","젖꼭지(nipple) 중심에서 아래쪽, 不容(ST19)에서 가쪽으로 2寸에서 취혈한다. 여성의 경우, 빗장중간선(midclavicular line)과 여섯째 갈비사이공간이 만나는 지점에서 취혈하기도 한다.","- 直刺 0.2～0.3寸 (不宜深刺)

- 斜刺 0.5～0.8寸

- 주의 : 深刺하면 안 된다. 本穴의 右側은 肝臟, 左側은 脾下方에 있어, 모두 위쪽으로 深刺할 수 없다. 病人의 肌肉의 厚薄에 따라 손으로 완만히 눌러 刺入하고 “候氣爲先, 得氣爲度”에 도달하면 그친다.",acupoint
GV1,GV,장강,長强,독맥,"회음부위(perineal region), 꼬리뼈(coccyx) 아래쪽, 꼬리뼈끝과 항문(anus)을 연결하는 선의 중점.","In the perineal region, inferior to the coccyx, midway between the tip of the coccyx and the anus.",무릎을 꿇고 엎드리거나 혹은 무릎을 가슴에 대고 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 1～1.5寸 (上方으로 향하여 尾骨과 直腸사이를 平行으로 刺入)",acupoint
GV2,GV,요수,腰兪,독맥,"엉치부위, 뒤정중선(posterior median line) 위, 엉치뼈틈새(sacral hiatus).","In the sacral region, at the sacral hiatus, on the posterior median line.",엉치뼈틈새는 항문(anus) 바로 위쪽에서 작고 오목하게 촉지된다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (위로 향해)",acupoint
GV3,GV,요양관,腰陽關,독맥,"허리부위, 뒤정중선(posterior median line) 위, 넷째 허리뼈 가시돌기(spinous process of the 4th lumbar vertebra) 아래쪽 오목한 곳.","In the lumbar region, in the depression inferior to the spinous process of the 4th lumbar vertebra (L4), on the posterior median line.","먼저 양쪽 엉덩뼈능선(iliac crest)의 가장 높은 지점을 연결하는 선의 중점에서 넷째 허리뼈 가시돌기를 찾고, 그 아래쪽 오목한 곳에서 취혈한다.","- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (약간 上向)",acupoint
GV4,GV,명문,命門,독맥,"허리부위, 뒤정중선(posterior median line) 위, 둘째 허리뼈 가시돌기(spinous process of the 2nd lumbar vertebra) 아래쪽 오목한 곳.","In the lumbar region, in the depression inferior to the spinous process of the 2nd lumbar vertebra (L2), on the posterior median line.",,"- 直刺 0.3～0.5寸

- 斜刺 1～1.5寸 (약간 上向으로 刺入)",acupoint
GV5,GV,현추,懸樞,독맥,"허리부위, 뒤정중선(posterior median line) 위, 첫째 허리뼈 가시돌기(spinous process of the 1st lumbar vertebra) 아래쪽 오목한 곳.","In the lumbar region, in the depression inferior to the spinous process of the 1st lumbar vertebra (L1), on the posterior median line.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1.5寸 (약간 上向)",acupoint
GV6,GV,척중,脊中,독맥,"위쪽 등부위, 뒤정중선(posterior median line) 위, 열한째 등뼈 가시돌기(spinous process of the 11th thoracic vertebra) 아래쪽 오목한 곳.","In the upper back region, in the depression inferior to the spinous process of the 11th thoracic vertebra (T11), on the posterior median line.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (약간 上向)",acupoint
GV7,GV,중추,中樞,독맥,"위쪽 등부위, 뒤정중선(posterior median line) 위, 열째 등뼈 가시돌기(spinous process of the 10th thoracic vertebra) 아래쪽 오목한 곳.","In the upper back region, in the depression inferior to the spinous process of the 10th thoracic vertebra (T10), on the posterior median line.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (약간 上向)",acupoint
GV8,GV,근축,筋縮,독맥,"위쪽 등부위, 뒤정중선(posterior median line) 위, 아홉째 등뼈 가시돌기(spinous process of the 9th thoracic vertebra) 아래쪽 오목한 곳.","In the upper back region, in the depression inferior to the spinous process of the 9th thoracic vertebra (T9), on the posterior median line.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (약간 上向)",acupoint
GV9,GV,지양,至陽,독맥,"위쪽 등부위, 뒤정중선(posterior median line) 위, 일곱째 등뼈 가시돌기(spinous process of the 7th thoracic vertebra) 아래쪽 오목한 곳.","In the upper back region, in the depression inferior to the spinous process of the 7th thoracic vertebra (T7), on the posterior median line.",양쪽 어깨뼈 아래각(inferior angle of the scapula) 아래모서리를 지나는 수평선과 뒤정중선(posterior median line)이 만나는 지점이 일곱째 등뼈(the 7th thoracic vertebra)가 된다. 그 가시돌기 아래쪽 오목한 곳에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.7～1寸 (약간 上向)",acupoint
GV10,GV,영대,臺,독맥,"위쪽 등부위, 뒤정중선(posterior median line) 위, 여섯째 등뼈 가시돌기(spinous process of the 6th thoracic vertebra) 아래쪽 오목한 곳.","In the upper back region, in the depression inferior to the spinous process of the 6th thoracic vertebra (T6), on the posterior median line.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (약간 上向)",acupoint
GV11,GV,신도,神道,독맥,"위쪽 등부위, 뒤정중선(posterior median line) 위, 다섯째 등뼈 가시돌기(spinous process of the 5th thoracic vertebra) 아래쪽 오목한 곳.","In the upper back region, in the depression inferior to the spinous process of the 5th thoracic vertebra (T5), on the posterior median line.",- 斜刺 0.5～1寸 (鍼尖을 약간 上向하여 刺入),,acupoint
GV12,GV,신주,身柱,독맥,"위쪽 등부위, 뒤정중선(posterior median line) 위, 셋째 등뼈 가시돌기(spinous process of the 3rd thoracic vertebra) 아래쪽 오목한 곳.","In the upper back region, in the depression inferior to the spinous process of the 3rd thoracic vertebra (T3), on the posterior median line.",어깨뼈가시(spine of the scapula) 안쪽끝을 지나는 수평선과 뒤정중선(posterior median line)이 만나는 지점이 셋째 등뼈(the 3th thoracic vertebra)가 된다. 그 가시돌기 아래쪽 오목한 곳에서 취혈한다.,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (鍼尖을 약간 上向하여 刺入)",acupoint
GV13,GV,도도,陶道,독맥,"위쪽 등부위, 뒤정중선(posterior median line) 위, 첫째 등뼈 가시돌기(spinous process of the 1st thoracic vertebra) 아래쪽 오목한 곳.","In the upper back region, in the depression inferior to the spinous process of the 1st thoracic vertebra (T1), on the posterior median line.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (약간 上向)",acupoint
GV14,GV,대추,大椎,독맥,"목 뒤부위, 뒤정중선(posterior median line) 위, 일곱째 목뼈 가시돌기(spinous process of the 7th cervical vertebra) 아래쪽 오목한 곳.","In the posterior region of the neck, in the depression inferior to the spinous process of the 7th cervical vertebra (C7), on the posterior median line.","앉은 상태에서 목에 힘을 빼고 고개를 숙이면, 목 뒤쪽면에서 가장 높이 튀어 나온 곳이 일곱째 목뼈 가시돌기이다. 목을 약간 숙인 상태에서 머리를 좌우로 돌리면 등뼈는 움직이지 않고, 목뼈는 움직인다. 일곱째목뼈가시돌기 아래쪽 오목한 곳에서 취혈한다.","- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (약간 上向)",acupoint
GV15,GV,아문,瘂門,독맥,"목 뒤부위, 뒤정중선(posterior median line), 둘째 목뼈 가시돌기(spinous process of the 2nd cervical vertebra)
위쪽 오목한 곳.","In the posterior region of the neck, in the depression superior to the spinous process of the 2nd cervical vertebra (C2), on the posterior median line.","風府(GV16)를 먼저 취혈하고, 風府(GV16) 아래쪽 0.5寸에서 취혈한다.","- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸 (口部와 耳垂의 水平位를 기준으로 刺入)

- 不宜深刺 (深部에 延髓가 있으므로 不可深刺)",acupoint
GV16,GV,풍부,風府,독맥,"목 뒤부위, 바깥뒤통수뼈융기(external occipital protuberance)에서 수직으로 아래쪽, 양쪽 등세모근(trapezius muscle) 사이의 오목한 곳.","In the posterior region of the neck, directly inferior to the external occipital protuberance, in the depression between the trapezius muscles.","앉은 상태에서 머리를 약간 뒤로 젖히고, 등세모근의 힘을 뺀 자세에서, 後髮際(posterior hairline)의 중점에서 뒤통수뼈(occipital bone)를 향해 손가락을 움직여 오목한 곳에서 취혈한다.","- 直刺 0.3～0.5寸

- 斜刺 0.5～0.8寸

- 不宜深刺 (深部에 延髓가 있으므로 不可深刺)",acupoint
GV17,GV,뇌호,腦戶,독맥,"머리, 뒤정중선(posterior median line) 위, 바깥뒤통수뼈융기(external occipital protuberance) 위쪽 오목한 곳.","On the head, in the depression superior to the external occipital protuberance.
Note: GV17 is located in the depression at the intersection of 2 imaginary lines: the vertical line of the posterior median line and the horizontal line of the superior border of the external occipital protuberance, at the same level as BL9 (玉枕).",,"- 直刺 0.2～0.3寸

- 斜刺 0.5～0.8寸 (피부를 따라 刺入하며, 玉枕(BL9)으로 透刺하여도 좋다.)",acupoint
GV18,GV,강간,强間,독맥,"머리, 뒤정중선(posterior median line) 위, 後髮際(posterior hairline)에서 위쪽으로 4寸.","On the head, 4 B-cun superior to the posterior hairline, on the posterior median line.
Note: GV18 is located in the depression 1.5 B-cun superior to GV17.",,"- 直刺 0.2～0.3寸

- 斜刺 0.5～1寸 (鍼尖을 沿皮하여 刺入, 絡却(BL8)으로 透刺하여도 좋다)",acupoint
GV19,GV,후정,後頂,독맥,"머리, 뒤정중선(posterior median line) 위, 後髮際(posterior hairline)에서 위쪽으로 5.5寸.","On the head, 5.5 B-cun superior to the posterior hairline, on the posterior median line.
Note: GV19 is located 1.5 B-cun posterior to GV20.",,"- 直刺 0.2～0.3寸

- 斜刺 0.5～0.8寸 (鍼尖을 沿皮하여 刺入)",acupoint
GV20,GV,백회,百會,독맥,"머리, 앞정중선(anterior median line) 위, 前髮際(anterior hairline)에서 위 쪽으로 5寸.","On the head, 5 B-cun superior to the anterior hairline, on the anterior median line.
Note 1: GV20 is located in the depression 1 B-cun anterior to the midpoint of the line from the anterior hairline to the posterior hairline.
Note 2: When the ears are folded, GV20 is located at the midpoint of the connecting line between the auricular apices.",,"- 橫刺 0.5～1.5寸 (前後 혹은 左右로 皮下를 沿해 橫刺入)

- 直刺 0.2～0.3寸",acupoint
GV21,GV,전정,前頂,독맥,"머리, 앞정중선(anterior median line) 위, 前髮際(anterior hairline)에서 위쪽으로 3.5寸.","On the head, 3.5 B-cun superior to the anterior hairline, on the anterior median line.
Note: GV21 is located at the midpoint of the line connecting GV20 and GV22.",,"- 直刺 0.2～0.3寸

- 斜刺 0.5～0.8寸 (承光(BL6)이나 目窓(GB16)으로 皮下를 沿하여 橫透刺해도 좋다)",acupoint
GV22,GV,신회,顖會,독맥,"머리, 앞정중선(anterior median line) 위, 前髮際(anterior hairline)에서 위쪽으로 2寸.","On the head, 2 B-cun superior to the anterior hairline, on the anterior median line.",,"- 刺 0.2～0.3寸

- 斜刺 0.5～0.8寸 (鍼尖을 沿皮하여 刺入)

- 顖門이 닫히지 않은 小兒는 禁鍼",acupoint
GV23,GV,상성,上星,독맥,"머리, 앞정중선(anterior median line) 위, 前髮際(anterior hairline)에서 위쪽으로 1寸.","On the head, 1 B-cun superior to the anterior hairline, on the anterior median line.",,"- 直刺 0.2～0.3寸

- 斜刺 0.5～0.8寸 (鍼尖을 沿皮하여 刺入)

- 三稜鍼으로 點刺出血",acupoint
GV24,GV,신정,神庭,독맥,"머리, 앞정중선(anterior median line) 위, 前髮際(anterior hairline)에서 위쪽으로 0.5寸.","On the head, 0.5 B-cun superior to the anterior hairline, on the anterior median line.",前髮際가 뚜렷하지 않을 때에는 양쪽 눈썹 안쪽끝(medial ends of the eyebrows) 사이의 중점에서 위쪽으로 3.5寸이 되는 지점에서 취혈한다.,"- 直刺 0.2～0.3寸

- 斜刺 0.5～0.8寸 (鍼尖을 沿皮하여 刺入)",acupoint
GV25,GV,소료,素髎,독맥,"얼굴, 코끝.","On the face, at the tip of the nose.",,"- 直刺 0.1～0.2寸

- 斜刺 0.2～0.3寸 (鼻尖端에서 斜上方으로 刺入)

- 三稜鍼으로 點刺出血",acupoint
GV26,GV,수구,水溝,독맥,"얼굴, 인중 정중선(philtrum midline) 의 중점.
※참고 : 水溝(GV26)의 부위가 인중 정중선에서 위쪽으로부터 1/3과 아래쪽으로부터 2/3가 되는 지점이라는 의견도 있다.","On the face, at the midpoint of the philtrum midline.
Remarks: Alternative location for GV26 – At the junction of the upper 1/3 and lower 2/3 of the philtrum midline.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (鍼尖을 약간 下에서 上方을 향해 刺入)

- 三稜鍼으로 流涎症 치료시는 鼻中隔을 향해 刺入했다가 皮下까지 退鍼하여 다시 左右의 鼻翼을 향해 刺入",acupoint
GV27,GV,태단,兌端,독맥,"얼굴, 윗입술결절(tubercle of the upper lip)의 중점.","On the face, at the midpoint of the tubercle of the upper lip.",인중 고랑 아랫부분과 붉은 입술이 이루는 경계선의 중점에서 취혈한다.,"- 直刺 0.1～0.3寸

- 斜刺 0.2～0.3寸",acupoint
GV28,GV,은교,齦交,독맥,"얼굴, 위입술주름띠(frenulum of the upper lip)와 위잇몸(upper gum)이 만나는 지점.","On the face, at the junction of the frenulum of the upper lip with the upper gum.","앉은 자세에서 머리를 젖히고 위입술을 들어올려, 위입술주름띠와 위잇몸이 만나는 지점에서 취혈한다.","- 直刺 0.1～0.2寸

- 斜刺 0.1～0.3寸 (鍼尖을 上向하여 刺入)

- 三稜鍼으로 點刺出血",acupoint
CV1,CV,회음,會陰,임맥,"회음부위(perineal region), 남성은 항문(anus)과 음낭 뒤모서리(posterior border of the scrotum)를 연결하는 선의 중점, 여성은 항문(anus)과 뒤 대음순연결(posterior commissure of labium majoris)을 연결하는 선의 중점.","In the perineal region, at the midpoint of the line connecting the anus with the posterior border of the scrotum in males and the posterior commissure of the labium majoris in females.","옆으로 눕거나, 무릎을 굽혀서 가슴에 댄 자세에서, 항문과 생식기 사이의 중점에서 취혈한다.","- 直刺 0.3～1寸 (鍼灸甲乙經 : 2寸)

- 禁鍼 (鍼灸大成)",acupoint
CV2,CV,곡골,曲骨,임맥,"아랫배, 앞정중선(anterior median line)위, 두덩결합(pubic symphysis) 위모서리.","On the lower abdomen, superior to the pubic symphysis, on the anterior median line.",,"- 直刺 0.5～1寸

- 孕婦不宜鍼 (『鍼灸大成』 : “不宜鍼”)",acupoint
CV3,CV,중극,中極,임맥,"아랫배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 아래쪽으로 4寸.","On the lower abdomen, 4 B-cun inferior to the centre of the umbilicus, on the anterior median line.",,- 直刺 0.5～1寸,acupoint
CV4,CV,관원,關元,임맥,"아랫배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 아래쪽으로 3寸.","On the lower abdomen, 3 B-cun inferior to the centre of the umbilicus, on the anterior median line.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.2寸

- 孕婦禁鍼",acupoint
CV5,CV,석문,石門,임맥,"아랫배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 아래쪽으로 2寸.","On the lower abdomen, 2 B-cun inferior to the centre of the umbilicus, on the anterior median line.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.2寸

- 婦人禁鍼禁灸",acupoint
CV6,CV,기해,氣海,임맥,"아랫배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 아래쪽으로 1.5寸.","On the lower abdomen, 1.5 B-cun inferior to the centre of the umbilicus, on the anterior median line.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.2寸 (向下)",acupoint
CV7,CV,음교,陰交,임맥,"아랫배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 아래쪽으로 1寸.","On the lower abdomen, 1 B-cun inferior to the centre of the umbilicus, on the anterior median line.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.2寸",acupoint
CV8,CV,신궐,神闕,임맥,"윗배, 배꼽(umbilicus)의 중심.","On the upper abdomen, in the centre of the umbilicus.",,- 禁鍼穴,acupoint
CV9,CV,수분,水分,임맥,"윗배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 위쪽으로 1寸.","On the upper abdomen, 1 B-cun superior to the centre of the umbilicus, on the anterior median line.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.2寸

- 水病者 禁鍼, 宜灸",acupoint
CV10,CV,하완,下脘,임맥,"윗배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 위쪽으로 2寸.","On the upper abdomen, 2 B-cun superior to the centre of the umbilicus, on the anterior median line.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.2寸",acupoint
CV11,CV,건리,建里,임맥,"윗배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 위쪽으로 3寸.","On the upper abdomen, 3 B-cun superior to the centre of the umbilicus, on the anterior median line.",,"- 直刺 0.5～1寸

- 斜刺 0.8～1.2寸",acupoint
CV12,CV,중완,中脘,임맥,"윗배, 앞정중선(anterior median line) 위, 배꼽(umbilicus) 중심에서 위쪽으로 4寸.","On the upper abdomen, 4 B-cun superior to the centre of the umbilicus, on the anterior median line.",배꼽과 칼몸통결합(xiphisternal junction)을 연결하는 선의 중점에서 취혈한다.,"- 直刺 0.5～1寸

- 斜刺 1～1.5寸 (兩側 前下方으로 주위의 穴을 향해 斜刺할 수 있다)",acupoint
